restaurant_id,product_key,date,log_price,fitted,residual
1,coca cola zero,2022-11-11,0.6931471805599453,0.6931471805599441,1.2212453270876722e-15
1,coca cola zero,2022-11-12,0.6931471805599453,0.6931471805599434,1.887379141862766e-15
1,coca cola zero,2022-11-10,0.6931471805599453,0.6931471805599447,5.551115123125783e-16
1,coca cola zero,2022-11-19,0.6931471805599453,0.6931471805599451,2.220446049250313e-16
1,coca cola zero,2022-11-18,0.6931471805599453,0.6931471805599461,-7.771561172376096e-16
1,coca cola zero,2022-11-26,0.6931471805599453,0.6931471805599418,3.4416913763379853e-15
1,combo tiramisu',2022-10-09,2.7013612129514133,2.7013612129514115,1.7763568394002505e-15
1,combo tiramisu',2022-10-22,2.7013612129514133,2.701361212951415,-1.7763568394002505e-15
1,combo tiramisu',2022-10-19,2.7013612129514133,2.7013612129514093,3.9968028886505635e-15
1,combo tiramisu',2022-10-27,2.7013612129514133,2.7013612129514124,8.881784197001252e-16
1,combo tiramisu',2022-11-03,2.7013612129514133,2.7013612129514124,8.881784197001252e-16
1,combo tiramisu',2022-11-01,2.7013612129514133,2.7013612129514133,0.0
1,combo tiramisu',2022-11-01,2.7013612129514133,2.7013612129514133,0.0
1,combo tiramisu',2022-11-06,2.7013612129514133,2.701361212951413,4.440892098500626e-16
1,combo tiramisu',2022-11-06,2.7013612129514133,2.701361212951413,4.440892098500626e-16
1,combo tiramisu',2022-11-12,2.7013612129514133,2.7013612129514124,8.881784197001252e-16
1,combo tiramisu',2022-11-17,2.7013612129514133,2.701361212951413,4.440892098500626e-16
1,combo tiramisu',2022-11-25,2.7013612129514133,2.7013612129514124,8.881784197001252e-16
1,combo tiramisu',2022-11-25,2.7013612129514133,2.7013612129514124,8.881784197001252e-16
1,fanta limón,2022-10-14,0.6931471805599453,0.6931471805599426,2.6645352591003757e-15
1,fanta limón,2022-11-11,0.6931471805599453,0.6931471805599412,4.107825191113079e-15
1,fanta naranja,2022-11-06,0.6931471805599453,0.6931471805599435,1.7763568394002505e-15
1,fanta naranja,2022-11-11,0.6931471805599453,0.6931471805599438,1.4432899320127035e-15
1,fanta naranja,2022-11-13,0.6931471805599453,0.6931471805599423,2.9976021664879227e-15
1,menu' para 2,2022-10-08,3.131136910560194,3.1311369105602,-5.773159728050814e-15
1,menu' para 2,2022-10-12,3.131136910560194,3.1311369105601923,1.7763568394002505e-15
1,menu' para 2,2022-10-14,3.131136910560194,3.131136910560197,-3.1086244689504383e-15
1,menu' para 2,2022-10-14,3.131136910560194,3.131136910560197,-3.1086244689504383e-15
1,menu' para 2,2022-10-12,3.131136910560194,3.1311369105601923,1.7763568394002505e-15
1,menu' para 2,2022-10-19,3.131136910560194,3.131136910560192,2.220446049250313e-15
1,menu' para 2,2022-10-18,3.131136910560194,3.131136910560199,-4.884981308350689e-15
1,menu' para 2,2022-10-19,3.131136910560194,3.131136910560192,2.220446049250313e-15
1,menu' para 2,2022-10-18,3.131136910560194,3.131136910560199,-4.884981308350689e-15
1,menu' para 2,2022-10-26,3.131136910560194,3.131136910560198,-3.9968028886505635e-15
1,menu' para 2,2022-10-28,3.131136910560194,3.1311369105601914,2.6645352591003757e-15
1,menu' para 2,2022-10-30,3.131136910560194,3.131136910560195,-8.881784197001252e-16
1,menu' para 2,2022-11-05,3.131136910560194,3.131136910560194,0.0
1,menu' para 2,2022-11-04,3.131136910560194,3.1311369105601927,1.3322676295501878e-15
1,menu' para 2,2022-11-08,3.131136910560194,3.131136910560196,-1.7763568394002505e-15
1,menu' para 2,2022-11-10,3.131136910560194,3.1311369105601963,-2.220446049250313e-15
1,menu' para 2,2022-11-19,3.131136910560194,3.1311369105601967,-2.6645352591003757e-15
1,menu' para 2,2022-11-19,3.131136910560194,3.1311369105601967,-2.6645352591003757e-15
1,menu' para 2,2022-11-19,3.131136910560194,3.1311369105601967,-2.6645352591003757e-15
1,menu' para 2,2022-11-16,3.131136910560194,3.1311369105601954,-1.3322676295501878e-15
1,menu' para 2,2022-11-27,3.131136910560194,3.131136910560194,0.0
1,menu' para 2,2022-11-26,3.131136910560194,3.131136910560193,8.881784197001252e-16
1,mundial en pareja,2022-11-27,3.214867803470662,3.2148678034706726,-1.0658141036401503e-14
1,mundial en pareja,2022-11-22,3.214867803470662,3.214867803470666,-3.9968028886505635e-15
1,mundial entre amigos,2022-11-27,3.949318790171843,3.94931879017184,3.1086244689504383e-15
1,nestea limon,2022-10-28,0.6931471805599453,0.693147180559936,9.325873406851315e-15
1,nestea limon,2022-11-26,0.6931471805599453,0.6931471805599382,7.105427357601002e-15
1,pizza 4 formaggi (30 cm.),2022-10-08,2.2925347571405443,2.292534757140549,-4.884981308350689e-15
1,pizza 4 formaggi (30 cm.),2022-10-08,2.2925347571405443,2.292534757140549,-4.884981308350689e-15
1,pizza 4 formaggi (30 cm.),2022-10-09,2.2925347571405443,2.292534757140544,4.440892098500626e-16
1,pizza 4 formaggi (30 cm.),2022-10-08,2.2925347571405443,2.292534757140549,-4.884981308350689e-15
1,pizza 4 formaggi (30 cm.),2022-10-07,2.2925347571405443,2.2925347571405443,0.0
1,pizza 4 formaggi (30 cm.),2022-10-15,2.2925347571405443,2.292534757140542,2.220446049250313e-15
1,pizza 4 formaggi (30 cm.),2022-10-15,2.2925347571405443,2.292534757140542,2.220446049250313e-15
1,pizza 4 formaggi (30 cm.),2022-10-16,2.2925347571405443,2.292534757140545,-8.881784197001252e-16
1,pizza 4 formaggi (30 cm.),2022-10-14,2.2925347571405443,2.2925347571405466,-2.220446049250313e-15
1,pizza 4 formaggi (30 cm.),2022-10-19,2.2925347571405443,2.2925347571405412,3.1086244689504383e-15
1,pizza 4 formaggi (30 cm.),2022-10-20,2.2925347571405443,2.2925347571405412,3.1086244689504383e-15
1,pizza 4 formaggi (30 cm.),2022-10-23,2.2925347571405443,2.2925347571405474,-3.1086244689504383e-15
1,pizza 4 formaggi (30 cm.),2022-10-23,2.2925347571405443,2.2925347571405474,-3.1086244689504383e-15
1,pizza 4 formaggi (30 cm.),2022-10-20,2.2925347571405443,2.2925347571405412,3.1086244689504383e-15
1,pizza 4 formaggi (30 cm.),2022-10-20,2.2925347571405443,2.2925347571405412,3.1086244689504383e-15
1,pizza 4 formaggi (30 cm.),2022-10-28,2.2925347571405443,2.292534757140541,3.552713678800501e-15
1,pizza 4 formaggi (30 cm.),2022-10-30,2.2925347571405443,2.2925347571405443,0.0
1,pizza 4 formaggi (30 cm.),2022-10-29,2.2925347571405443,2.2925347571405434,8.881784197001252e-16
1,pizza 4 formaggi (30 cm.),2022-10-30,2.2925347571405443,2.2925347571405443,0.0
1,pizza 4 formaggi (30 cm.),2022-11-01,2.2925347571405443,2.2925347571405448,-4.440892098500626e-16
1,pizza 4 formaggi (30 cm.),2022-11-06,2.2925347571405443,2.2925347571405448,-4.440892098500626e-16
1,pizza 4 formaggi (30 cm.),2022-11-11,2.2925347571405443,2.2925347571405448,-4.440892098500626e-16
1,pizza 4 formaggi (30 cm.),2022-11-19,2.2925347571405443,2.292534757140546,-1.7763568394002505e-15
1,pizza 4 formaggi (30 cm.),2022-11-20,2.2925347571405443,2.2925347571405448,-4.440892098500626e-16
1,pizza 4 formaggi (30 cm.),2022-11-17,2.2925347571405443,2.2925347571405448,-4.440892098500626e-16
1,pizza 4 formaggi (30 cm.),2022-11-18,2.2925347571405443,2.292534757140547,-2.6645352591003757e-15
1,pizza 4 formaggi (30 cm.),2022-11-15,2.2925347571405443,2.292534757140546,-1.7763568394002505e-15
1,pizza 4 formaggi (30 cm.),2022-11-27,2.2925347571405443,2.2925347571405434,8.881784197001252e-16
1,pizza 4 formaggi (30 cm.),2022-11-25,2.2925347571405443,2.2925347571405443,0.0
1,pizza 4 formaggi (30 cm.),2022-11-27,2.2925347571405443,2.2925347571405434,8.881784197001252e-16
1,pizza 4 formaggi (30 cm.),2022-11-27,2.2925347571405443,2.2925347571405434,8.881784197001252e-16
1,pizza 4 formaggi (30 cm.),2022-11-24,2.2925347571405443,2.2925347571405457,-1.3322676295501878e-15
1,pizza 4 formaggi (30 cm.),2022-11-23,2.2925347571405443,2.2925347571405474,-3.1086244689504383e-15
1,pizza 4 stagioni (30 cm.),2022-10-14,2.4849066497880004,2.484906649788001,-4.440892098500626e-16
1,pizza 4 stagioni (30 cm.),2022-10-13,2.4849066497880004,2.4849066497880012,-8.881784197001252e-16
1,pizza 4 stagioni (30 cm.),2022-10-23,2.4849066497880004,2.4849066497880017,-1.3322676295501878e-15
1,pizza 4 stagioni (30 cm.),2022-10-23,2.4849066497880004,2.4849066497880017,-1.3322676295501878e-15
1,pizza 4 stagioni (30 cm.),2022-11-06,2.4849066497880004,2.484906649787999,1.3322676295501878e-15
1,pizza 4 stagioni (30 cm.),2022-11-12,2.4849066497880004,2.4849066497879986,1.7763568394002505e-15
